EPFURZ,EPFTRZ,PSOFRZ,PSHNRZ,PIPCRZ,PCLCRZ,ITMCRZ,IT1IA0,CLRCRZ,ALCQRZ,RTVQRZ,ELSQRZ,BKTNRZ,WABCRZ,MSACRZ,SOACRZ,CCRCRZ,EUCWRZ,SLCCRZ,COMFRZ,LN1CRZ,LN2CRZ,RADURZ,RADTRZ,RUPURZ,RUPTRZ,LNGVRZ,SHENQ0,RUPUQ0,RUPTQ0
"20250322",235959,"1","PR03388825","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",10.6,"",10.4,"07100670      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250320","100717","20250320","154138","","B103103209  ",20251120,54221
"20250322",235959,"1","PR03388825","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",699.6,699.6,689.1,"07018080      ","07087900      ","CUT       ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250320","100717","20250320","154227","","PFCHA11     ",20251111,211513
"20250322",235959,"1","PR03388825","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",5.2,"",5.1,"07084520      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250320","100717","20250320","154204","","B103600510  ",20251121,204958
"20250322",235959,"1","PR03388825","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",52.2,"",51.4,"07019500      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250320","100717","20250320","153736","","B102102608  ",20250428,215531
"20250322",235959,"1","PR03388825","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",147.1,"",144.9,"06014810      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250320","100717","20250320","153638","","B102602901  ",20251113,50827
"20250322",235959,"1","PR03388825","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",74.6,"",73.4,"06008870      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250320","100717","20250320","153618","","B103000403  ",20251126,231752
"20250322",235959,"1","PR03388825","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",69.2,"",68.1,"05018040      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250320","100717","20250320","153458","","B104301205  ",20251125,35844
"20250322",140000,"1","PR03384675","8652281","V05UR","3872575","05 CN PB16 TAPE DYED               ","V05UR  ",105,105,94.5,"07095470      ","06023340      ","CUT       ","CFCH      ","V05UR","     ","310         ","5","315","11  ","20250320","090449","20250320","145407","","B102201203  ",20251126,162542
"20250322",140000,"1","PR03384675","8652281","V05UR","3603616","05 CI CHAIN PB16 DYED              ","V05UR  ",51.5,51.5,46.3,"07018600      ","05017500      ","CUT       ","CFCH      ","V05UR","     ","310         ","5","315","11  ","20250320","090449","20250320","145407","","B102800905  ",20251126,231414
"20250322",140000,"0","PR03364305","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",1270.6,1270.6,1259.9,"07062030      ","07001890      ","CUT       ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035603","","B102302808  ",20251126,142831
"20250322",140000,"0","PR03364305","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",287.5,"",285,"07097860      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035652","","VFTP003     ",20251027,220315
"20250322",140000,"0","PR03364305","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",335.7,"",332.8,"07067840      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035639","","B105001810  ",20250513,120249
"20250322",140000,"0","PR03364295","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",166.3,166.3,164.9,"07062030      ","07001890      ","CUT       ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035603","","B102302808  ",20251126,142831
"20250322",140000,"0","PR03364295","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",1104.3,"",1095,"07060650      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035351","","B105602909  ",20250829,53148
"20250322",140000,"0","PR03364295","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",5.2,"",5.1,"07097860      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035652","","VFTP003     ",20251027,220315
"20250322",140000,"0","PR03364295","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",41.4,"",41,"07067840      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035639","","B105001810  ",20250513,120249
"20250322",140000,"0","PR03364295","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",368.2,"",365.1,"07049460      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035408","","PFCHC07     ",20251119,75645
"20250322",140000,"0","PR03364295","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",208.4,"",206.6,"07036890      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035622","","PFCHC13     ",20251127,1829
"20250322",140000,"0","PR03364285","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",10.6,10.6,10.5,"07062030      ","07001890      ","CUT       ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035603","","B102302808  ",20251126,142831
"20250322",140000,"0","PR03364285","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",924.3,"",916.5,"07060650      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035351","","B105602909  ",20250829,53148
"20250322",140000,"0","PR03364285","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",335.7,"",332.8,"07030510      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035421","","B104001108  ",20251107,161217
"20250322",140000,"0","PR03364285","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",5.2,"",5.1,"07097860      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035652","","VFTP003     ",20251027,220315
"20250322",140000,"0","PR03364285","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",281.2,"",278.8,"07036890      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035622","","PFCHC13     ",20251127,1829
"20250322",140000,"0","PR03364285","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",336.8,"",333.9,"07034120      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035241","","B103502408  ",20251126,220357
"20250322",140000,"0","PR03364275","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",10.6,10.6,10.5,"07062030      ","07001890      ","CUT       ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035603","","B102302808  ",20251126,142831
"20250322",140000,"0","PR03364275","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",1247.4,"",1236.8,"07030510      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035421","","B104001108  ",20251107,161217
"20250322",140000,"0","PR03364275","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",5.1,"",5,"07097860      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035652","","VFTP003     ",20251027,220315
"20250322",140000,"0","PR03364275","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",156.1,"",154.8,"07034120      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035241","","B103502408  ",20251126,220357
"20250322",140000,"0","PR03364275","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",327.1,327.1,324.3,"07021950      ","07044430      ","CUT       ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035308","","B102802508  ",20251004,174302
"20250322",140000,"0","PR03364275","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",128.7,"",127.6,"07015870      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035331","","09CCRE      ",20251124,211314
"20250322",140000,"0","PR03364265","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",10.4,10.4,10,"07062030      ","07001890      ","CUT       ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035603","","B102302808  ",20251126,142831
"20250322",140000,"0","PR03364265","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",290.4,"",280.3,"07030510      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035421","","B104001108  ",20251107,161217
"20250322",140000,"0","PR03364265","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",5.1,"",4.9,"07097860      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035652","","VFTP003     ",20251027,220315
"20250322",140000,"0","PR03364265","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",122.8,"",118.5,"07015870      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035331","","09CCRE      ",20251124,211314
"20250322",140000,"0","PR03364265","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",19.6,"",18.9,"05017810      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","154326","20250320","035212","","B102400304  ",20251028,192130
"20250321",235959,"1","PR03340705","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",357.1,"",354.1,"07037350      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","102353","20250319","161245","","B104603308  ",20251119,60638
"20250321",235959,"1","PR03340705","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",913.5,"",905.8,"07036830      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","102353","20250319","161536","","B105101408  ",20251107,132208
"20250321",235959,"1","PR03340705","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",95,95,94.1,"07067840      ","06011820      ","CUT       ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","102353","20250319","161411","","B104500802  ",20251117,105055
"20250321",235959,"1","PR03340705","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",411.5,"",408,"07062150      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","102353","20250319","161355","","B105503410  ",20251027,155851
"20250321",235959,"1","PR03340705","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",116.7,"",115.7,"07061020      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","102353","20250319","161312","","STD320      ",20251118,151258
"20250321",235959,"1","PR03340695","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",10.6,"",10.5,"07037350      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","102353","20250319","161245","","B104603308  ",20251119,60638
"20250321",235959,"1","PR03340695","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",1214.1,"",1203.9,"07036830      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","102353","20250319","161536","","B105101408  ",20251107,132208
"20250321",235959,"1","PR03340695","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",45.9,"",45.5,"07010130      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","102353","20250319","155439","","PFCHA23     ",20251127,113946
"20250321",235959,"1","PR03340695","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",5.2,5.2,5.1,"07067840      ","06011820      ","CUT       ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","102353","20250319","161411","","B104500802  ",20251117,105055
"20250321",235959,"1","PR03340695","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",370,"",366.9,"07061020      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","102353","20250319","161312","","STD320      ",20251118,151258
"20250321",235959,"1","PR03340695","8652208","V3F6R","3603616","05 CI CHAIN PB16 DYED              ","V3F6R  ",248,"",245.9,"07040300      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","102353","20250319","155455","","PFCHD09     ",20251024,90645
"20250321",235959,"1","PR03340685","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",10.6,"",10.5,"07037350      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","102353","20250319","161245","","B104603308  ",20251119,60638
"20250321",235959,"1","PR03340685","8652208","V3F6R","3872575","05 CN PB16 TAPE DYED               ","V3F6R  ",1260,"",1249.4,"07010130      ","              ","          ","CFCH      ","V3F6R","     ","310         ","5","315","11  ","20250319","102353","20250319","155439","","PFCHA23     ",20251127,113946
